file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
eqn1.c,general,UNKNOWN,,,Non-termination arguments:,262.898s,262.341s,300.340s,3730MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn1.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn1.c
eqn1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.032s,0.290s,3.520s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn1.c
eqn2.c,general,UNKNOWN,,,Non-termination arguments:,264.501s,263.954s,299.930s,3519MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn2.c
eqn2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.036s,0.281s,3.480s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn2.c
eqn3.c,general,UNKNOWN,,,Non-termination arguments:,262.781s,262.235s,300.500s,3646MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn3.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn3.c
eqn3.c,lasso,UNKNOWN,,,Non-termination arguments:,1.032s,0.285s,3.500s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn3.c
eqn4.c,general,UNKNOWN,,,Non-termination arguments:,263.942s,263.400s,299.920s,3687MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn4.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn4.c
eqn4.c,lasso,UNKNOWN,,,Non-termination arguments:,1.050s,0.275s,3.470s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn4.c
eqn5.c,general,UNKNOWN,,,Non-termination arguments:,263.806s,263.261s,300.370s,3716MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn5.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn5.c
eqn5.c,lasso,UNKNOWN,,,Non-termination arguments:,1.050s,0.282s,3.390s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eqn5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/eqn5.c
even.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::__CPAchecker_TMP_0=1}, {main::x=0, main::__CPAchecker_TMP_0=-1}] Lambdas: [1, 0, 1] Nus: [0, 0]",0.932s,0.392s,3.410s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/even.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-invariants/even.c
even.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::__CPAchecker_TMP_0=1}, {main::x=0, main::__CPAchecker_TMP_0=-1}] Lambdas: [1, 0, 1] Nus: [0, 0]",0.890s,0.149s,2.770s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/even.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-invariants/even.c
ex1.c,general,UNKNOWN,,,Non-termination arguments:,265.923s,265.378s,300.230s,2448MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex1.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/ex1.c
ex1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.435s,0.684s,4.910s,335MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/ex1.c
ex14n.v.c,general,TRUE,"Ranking function f(main::x, main::N) = -3*main::x + 4*main::N",Supporting invariants [],Non-termination arguments:,1.204s,0.653s,5.650s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex14n.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/ex14n.v.c
ex14n.v.c,lasso,TRUE,"Ranking function f(main::x, main::N) = -3*main::x + 4*main::N",Supporting invariants [],Non-termination arguments:,1.152s,0.404s,3.910s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex14n.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/ex14n.v.c
ex2.c,general,TRUE,Ranking function f(main::x) = -1*main::x + 42,Supporting invariants [],Non-termination arguments:,1.323s,0.766s,6.110s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/sharma_splitter/ex2.c
ex2.c,lasso,TRUE,Ranking function f(main::x) = -1*main::x + 42; Ranking function f(main::x) = -193*main::x + 9701; Ranking function f(main::x) = -26*main::x + 4697,Supporting invariants []; Supporting invariants [1*main::x > 0]; Supporting invariants [],Non-termination arguments:,181.615s,180.861s,198.520s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/sharma_splitter/ex2.c
fib_merged_safe.c,general,TRUE,Ranking function f(main::n) = 1*main::n,Supporting invariants [],Non-termination arguments:,1.201s,0.665s,5.450s,263MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fib_merged_safe.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/llreve/fib_merged_safe.c
fib_merged_safe.c,lasso,TRUE,Ranking function f(main::n) = 1*main::n,Supporting invariants [],Non-termination arguments:,1.111s,0.373s,3.850s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fib_merged_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/llreve/fib_merged_safe.c
fibo_15-1.c,general,UNKNOWN,Ranking function f(fibo::n) = 1*fibo::n,Supporting invariants [1*fibo::n > 0],Non-termination arguments:,1.522s,0.969s,5.910s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_15-1.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_15-1.c
fibo_15-1.c,lasso,UNKNOWN,,,Non-termination arguments:,0.788s,0.031s,2.590s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_15-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_15-1.c
fibo_20-2.c,general,UNKNOWN,Ranking function f(fibo::n) = 1*fibo::n,Supporting invariants [1*fibo::n > 0],Non-termination arguments:,1.540s,1.002s,5.940s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_20-2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_20-2.c
fibo_20-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.787s,0.031s,2.500s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_20-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_20-2.c
fibo_25-2.c,general,UNKNOWN,Ranking function f(fibo::n) = 1*fibo::n,Supporting invariants [1*fibo::n > 0],Non-termination arguments:,1.548s,0.981s,6.120s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_25-2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_25-2.c
fibo_25-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.780s,0.033s,2.520s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_25-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_25-2.c
fibo_2calls_10-1.c,general,UNKNOWN,Ranking function f(fibo1::n) = 1*fibo1::n,Supporting invariants [1*fibo1::n > 0],Non-termination arguments:,1.361s,0.809s,5.000s,273MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_10-1.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_10-1.c
fibo_2calls_10-1.c,lasso,UNKNOWN,,,Non-termination arguments:,0.781s,0.036s,2.550s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_10-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_10-1.c
fibo_2calls_15-2.c,general,UNKNOWN,Ranking function f(fibo1::n) = 1*fibo1::n,Supporting invariants [1*fibo1::n > 0],Non-termination arguments:,1.344s,0.779s,4.870s,249MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_15-2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_15-2.c
fibo_2calls_15-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.799s,0.033s,2.600s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_15-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_15-2.c
fibo_2calls_20-2.c,general,UNKNOWN,Ranking function f(fibo1::n) = 1*fibo1::n,Supporting invariants [1*fibo1::n > 0],Non-termination arguments:,1.320s,0.774s,4.700s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_20-2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_20-2.c
fibo_2calls_20-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.771s,0.034s,2.530s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_20-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_20-2.c
fibo_2calls_25-2.c,general,UNKNOWN,Ranking function f(fibo1::n) = 1*fibo1::n,Supporting invariants [1*fibo1::n > 0],Non-termination arguments:,1.369s,0.805s,5.020s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_25-2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_25-2.c
fibo_2calls_25-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.779s,0.033s,2.610s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fibo_2calls_25-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/fibo_2calls_25-2.c
fig1.c,general,FALSE,,,Non-termination arguments:,0.848s,0.296s,2.770s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig1.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig1.c
fig1.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -2*main::y + 2*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.705s,0.972s,4.940s,436MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig1.c
fig1.v.c,general,FALSE,,,Non-termination arguments:,0.845s,0.295s,2.840s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig1.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig1.v.c
fig1.v.c,lasso,UNKNOWN,"Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::y, main::__CPAchecker_TMP_0) = -3*main::y + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.514s,0.779s,4.770s,397MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig1.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig1.v.c
fig2.c,general,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::y) = 6*main::__CPAchecker_TMP_2 - 3*main::y + 4; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 5; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::y) = 8*main::__CPAchecker_TMP_2 - 3*main::y + 4; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2",Supporting invariants []; Supporting invariants []; Supporting invariants [2*main::x - 1*main::y >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [8*main::x - 3*main::y >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,261.002s,260.444s,300.250s,3201MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/fig2.c
fig2.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::y) = 6*main::__CPAchecker_TMP_2 - 3*main::y + 4; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 5; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::y) = 8*main::__CPAchecker_TMP_2 - 3*main::y + 4; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 1*main::__CPAchecker_TMP_2 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_2, main::x) = 3*main::__CPAchecker_TMP_2 - 3*main::x + 2",Supporting invariants []; Supporting invariants []; Supporting invariants [2*main::x - 1*main::y >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [8*main::x - 3*main::y >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,3.269s,2.506s,7.930s,527MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/fig2.c
fig3.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::lock=0, main::input=0, main::x=0} Honda state: {main::y=0, main::lock=0, main::input=-1, main::x=-1} Generalized eigenvectors: [{main::y=1, main::lock=0, main::input=-1, main::x=1}, {main::y=0, main::lock=0, main::input=1, main::x=0}, {main::y=0, main::lock=0, main::input=-1, main::x=0}] Lambdas: [0, 0, 0] Nus: [1, 0]",1.043s,0.496s,4.310s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig3.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig3.c
fig3.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::lock=0, main::input=0, main::x=0} Honda state: {main::y=0, main::lock=0, main::input=-1, main::x=-1} Generalized eigenvectors: [{main::y=1, main::lock=0, main::input=-1, main::x=1}, {main::y=0, main::lock=0, main::input=1, main::x=0}, {main::y=0, main::lock=0, main::input=-1, main::x=0}] Lambdas: [0, 0, 0] Nus: [1, 0]",0.974s,0.210s,3.250s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig3.c
fig3.v.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::v3=0, main::v2=0, main::v1=0, main::y=0, main::lock=0, main::input=0, main::x=0} Honda state: {main::v3=-1, main::v2=-1, main::v1=-1, main::y=0, main::lock=0, main::input=-1, main::x=-1} Generalized eigenvectors: [{main::v3=0, main::v2=0, main::v1=0, main::y=-1, main::lock=0, main::input=0, main::x=-1}, {main::v3=0, main::v2=0, main::v1=0, main::y=1, main::lock=0, main::input=0, main::x=1}, {main::v3=0, main::v2=0, main::v1=0, main::y=1, main::lock=0, main::input=0, main::x=1}] Lambdas: [1, 1, 1] Nus: [1, 1]",1.112s,0.570s,5.110s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig3.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig3.v.c
fig3.v.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::v3=0, main::v2=0, main::v1=0, main::y=0, main::lock=0, main::input=0, main::x=0} Honda state: {main::v3=-1, main::v2=-1, main::v1=-1, main::y=0, main::lock=0, main::input=-1, main::x=-1} Generalized eigenvectors: [{main::v3=0, main::v2=0, main::v1=0, main::y=-1, main::lock=0, main::input=0, main::x=-1}, {main::v3=0, main::v2=0, main::v1=0, main::y=1, main::lock=0, main::input=0, main::x=1}, {main::v3=0, main::v2=0, main::v1=0, main::y=1, main::lock=0, main::input=0, main::x=1}] Lambdas: [1, 1, 1] Nus: [1, 1]",1.016s,0.239s,3.420s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig3.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig3.v.c
fig9.c,general,FALSE,,,Non-termination arguments:,0.813s,0.280s,2.730s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig9.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig9.c
fig9.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::x=0} Honda state: {main::y=0, main::x=0} Generalized eigenvectors: [{main::y=0, main::x=0}, {main::y=0, main::x=0}, {main::y=0, main::x=0}] Lambdas: [1, 1, 1] Nus: [1, 0]",0.869s,0.139s,2.810s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig9.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig9.c
fig9.v.c,general,FALSE,,,Non-termination arguments:,0.848s,0.300s,2.890s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/fig9.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/fig9.v.c
