Filename,Relative Path,Run ID,Date Time,Duration (s),LLM Calls,Label,RAG Similarity,Invariants,Ranking Function,Z3 Result,Report Path,Error
NonTermination2_false-no-overflow-version.c,c_bench_nonterm/NonTermination2_false-no-overflow-version.c,fddbe4705e35476faaffb58d38f298d2,2025-12-18T12:25:12.119767,19.55,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122512_fddbe4705e35476faaffb58d38f298d2.json,
nterm_18_cex.c,c_bench_nonterm/nterm_18_cex.c,985a202f909e41cf9dbe7503820c75d4,2025-12-18T12:26:02.010483,49.89,3,non-terminating,0.0,,abs(y - K) + abs(x - K),Failed: Not decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122602_985a202f909e41cf9dbe7503820c75d4.json,
nterm_ever_17.c,c_bench_nonterm/nterm_ever_17.c,f229736077564e63bd09e28fdff32b35,2025-12-18T12:26:24.126020,22.12,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122624_f229736077564e63bd09e28fdff32b35.json,
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken3.c,c_bench_nonterm/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken3.c,611017cf7f0844caa87146bed2524d48,2025-12-18T12:26:40.880699,16.75,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122640_611017cf7f0844caa87146bed2524d48.json,
nterm_23_cex.c,c_bench_nonterm/nterm_23_cex.c,776979481590460b81c73a3243c584ed,2025-12-18T12:27:18.974176,38.09,3,non-terminating,0.0,,abs(x - y),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122718_776979481590460b81c73a3243c584ed.json,
PodelskiRybalchenko-2004VMCAI-Ex2-alloca_false-termination-modif1.c,c_bench_nonterm/PodelskiRybalchenko-2004VMCAI-Ex2-alloca_false-termination-modif1.c,d4db7d2a40324ae0bc3d77d540d5930e,2025-12-18T12:27:33.249724,14.28,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122733_d4db7d2a40324ae0bc3d77d540d5930e.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.05_false-termination.c,c_bench_nonterm/ChenFlurMukhopadhyay-SAS2012-Ex2.05_false-termination.c,e2b299365f2e42e29abe83315424220e,2025-12-18T12:28:05.440118,32.19,3,non-terminating,0.0,,y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122805_e2b299365f2e42e29abe83315424220e.json,
MenloPark_true-no-overflow_true-termination_true-valid-memsafety_modif_broken2.c,c_bench_nonterm/MenloPark_true-no-overflow_true-termination_true-valid-memsafety_modif_broken2.c,aadb4f1a16eb4a99a25e05f132a1aeb9,2025-12-18T12:28:21.314085,15.87,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122821_aadb4f1a16eb4a99a25e05f132a1aeb9.json,
NonTerminationSimple5_false-termination_true-valid-memsafety-version.c,c_bench_nonterm/NonTerminationSimple5_false-termination_true-valid-memsafety-version.c,cf5e0cf041874d7197f0209623b26d2d,2025-12-18T12:28:33.685340,12.37,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122833_cf5e0cf041874d7197f0209623b26d2d.json,
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken2.c,c_bench_nonterm/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken2.c,4abec0dbcad2405fbbf3f5a0cbcdc60b,2025-12-18T12:28:50.218766,16.53,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122850_4abec0dbcad2405fbbf3f5a0cbcdc60b.json,
AlternDivWidening_false-no-overflow_false-termination.c,c_bench_nonterm/AlternDivWidening_false-no-overflow_false-termination.c,3e746a66fc204cea9eef353699e287c0,2025-12-18T12:29:28.887481,38.67,3,non-terminating,0.0,,"(abs(i), w)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122928_3e746a66fc204cea9eef353699e287c0.json,
nterm_ever_18.c,c_bench_nonterm/nterm_ever_18.c,5c47798bdd1b492a9feb2b6a2cfd6928,2025-12-18T12:29:45.608294,16.72,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_122945_5c47798bdd1b492a9feb2b6a2cfd6928.json,
nterm_25_cex.c,c_bench_nonterm/nterm_25_cex.c,4a0a59913f1b4106ac4e8b1d219f8608,2025-12-18T12:30:18.502560,32.89,3,non-terminating,0.0,,6 - x,Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123018_4a0a59913f1b4106ac4e8b1d219f8608.json,
nterm_02_cex.c,c_bench_nonterm/nterm_02_cex.c,6a4e44abd3d542e889b9b1a5e12b5d9d,2025-12-18T12:30:42.255200,23.75,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123042_6a4e44abd3d542e889b9b1a5e12b5d9d.json,
Ex08_false-termination_true-no-overflow.c,c_bench_nonterm/Ex08_false-termination_true-no-overflow.c,b0e9e54eadb54ddd8f9d375a7efc8cb5,2025-12-18T12:31:00.690625,18.44,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123100_b0e9e54eadb54ddd8f9d375a7efc8cb5.json,
NonTerminationSimple5_false-termination_true-valid-memsafety.c,c_bench_nonterm/NonTerminationSimple5_false-termination_true-valid-memsafety.c,51bd55b3062b4a1e912d0199bed89341,2025-12-18T12:31:15.796505,15.11,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123115_51bd55b3062b4a1e912d0199bed89341.json,
nonlin_mult_nonterm_3.c,c_bench_nonterm/nonlin_mult_nonterm_3.c,99df8582eaef4067993b637533a38cac,2025-12-18T12:31:48.031665,32.23,3,non-terminating,0.0,,null,Failed: Loop does not terminate (no valid ranking function exists),/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123148_99df8582eaef4067993b637533a38cac.json,
nterm_ever_09.c,c_bench_nonterm/nterm_ever_09.c,e8472fe15475464ebc1cac9d14c2e9a3,2025-12-18T12:32:24.050132,36.02,3,non-terminating,0.0,,50 * y - x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123224_e8472fe15475464ebc1cac9d14c2e9a3.json,
MenloPark_true-no-overflow_true-termination_true-valid-memsafety_modif_broken1.c,c_bench_nonterm/MenloPark_true-no-overflow_true-termination_true-valid-memsafety_modif_broken1.c,f080e592d4054a309bea751e1931ced7,2025-12-18T12:32:57.973429,33.92,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123257_f080e592d4054a309bea751e1931ced7.json,
nterm_26_cex.c,c_bench_nonterm/nterm_26_cex.c,48101ac363134efea4b5a393d4337132,2025-12-18T12:33:35.077460,37.10,3,non-terminating,0.0,,"(n - x, n)",Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123335_48101ac363134efea4b5a393d4337132.json,
choices_div_1.c,c_bench_nonterm/choices_div_1.c,103a65d3ef234e1fb9f439fd825ae7a8,2025-12-18T12:34:11.632354,36.55,3,non-terminating,0.0,,j,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123411_103a65d3ef234e1fb9f439fd825ae7a8.json,
nonlin_mult_nonterm_1.c,c_bench_nonterm/nonlin_mult_nonterm_1.c,41f4f727ac8046dd9785a31cd8605f49,2025-12-18T12:34:28.704110,17.07,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123428_41f4f727ac8046dd9785a31cd8605f49.json,
nterm_20_cex.c,c_bench_nonterm/nterm_20_cex.c,f8870c208ea04bdcabd45dc93912ba7e,2025-12-18T12:34:46.993241,18.29,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123446_f8870c208ea04bdcabd45dc93912ba7e.json,
nterm_ever_16.c,c_bench_nonterm/nterm_ever_16.c,a30d512b659046e7b8b666e840d47fd4,2025-12-18T12:35:14.334693,27.34,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123514_a30d512b659046e7b8b666e840d47fd4.json,
ConvLower_false-termination_true-no-overflow.c,c_bench_nonterm/ConvLower_false-termination_true-no-overflow.c,f0fad7b10c7841a29e07690817b59a0e,2025-12-18T12:35:41.354563,27.02,3,non-terminating,0.0,,i - 5,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123541_f0fad7b10c7841a29e07690817b59a0e.json,
Narrowing_false-termination_true-no-overflow.c,c_bench_nonterm/Narrowing_false-termination_true-no-overflow.c,d513eaed76914b38b370b831b0e4263c,2025-12-18T12:36:01.289469,19.93,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123601_d513eaed76914b38b370b831b0e4263c.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination-broken.c,c_bench_nonterm/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination-broken.c,66c18a9b639b4a1487dc9825c3d09c28,2025-12-18T12:36:38.836787,37.55,3,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123638_66c18a9b639b4a1487dc9825c3d09c28.json,
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken1.c,c_bench_nonterm/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken1.c,f2e9de3fd88141c4808f1ab3f737160f,2025-12-18T12:37:28.806222,49.97,3,non-terminating,0.0,,"(x, y, z)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123728_f2e9de3fd88141c4808f1ab3f737160f.json,
UpAndDownIneq_false-termination_true-no-overflow.c,c_bench_nonterm/UpAndDownIneq_false-termination_true-no-overflow.c,baee8086ea5e4f82aa45e74bf405e2b2,2025-12-18T12:37:58.595600,29.79,3,non-terminating,0.0,,(up == 1 ? 10 - i : i),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123758_baee8086ea5e4f82aa45e74bf405e2b2.json,
nterm_16_cex.c,c_bench_nonterm/nterm_16_cex.c,,2025-12-18T12:38:00.791225,,,error,,,,,,Embedding provider error: Connection error.
Urban-WST2013-Fig1_false-termination_true-no-overflow.c,c_bench_nonterm/Urban-WST2013-Fig1_false-termination_true-no-overflow.c,9d7d7bedfe5046f0938b819ea6189028,2025-12-18T12:38:26.499761,25.71,3,non-terminating,0.0,,null,Failed: Not Terminating (Infinite Loop Possible),/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123826_9d7d7bedfe5046f0938b819ea6189028.json,
nterm_ever_04.c,c_bench_nonterm/nterm_ever_04.c,de15040fe9304ff5bea46012b8c131b3,2025-12-18T12:38:51.500720,25.00,3,non-terminating,0.0,,x - y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123851_de15040fe9304ff5bea46012b8c131b3.json,
Cairo_step2_false-no-overflow.c,c_bench_nonterm/Cairo_step2_false-no-overflow.c,74df538945ac43258a8a22c04991396f,2025-12-18T12:39:18.433530,26.93,3,non-terminating,0.0,,x,Failed: Invariants Not Inductive,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123918_74df538945ac43258a8a22c04991396f.json,
aviad_true-termination_true-no-overflow-version3.c,c_bench_term/aviad_true-termination_true-no-overflow-version3.c,3fb79796296f48da9dfb0c1089d4bd23,2025-12-18T12:39:38.395913,19.96,2,terminating,0.0,,a,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_123938_3fb79796296f48da9dfb0c1089d4bd23.json,
term_27.c,c_bench_term/term_27.c,52d198f049f5454c881368fc7a25ae9f,2025-12-18T12:40:08.693598,30.30,3,non-terminating,0.0,,x - y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124008_52d198f049f5454c881368fc7a25ae9f.json,
term_10.c,c_bench_term/term_10.c,d28fffddf44346d1a621d049b8ec79f8,2025-12-18T12:41:10.556783,61.86,3,terminating,0.0,,(abs(x - K) + abs(y - K)),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124110_d28fffddf44346d1a621d049b8ec79f8.json,
PodelskiRybalchenko-LICS2004-Fig2_true-termination-simpl.c,c_bench_term/PodelskiRybalchenko-LICS2004-Fig2_true-termination-simpl.c,8c882c2a260444e7ad7cb5a323648b71,2025-12-18T12:41:36.512656,25.96,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124136_8c882c2a260444e7ad7cb5a323648b71.json,
PodelskiRybalchenko-LICS2004-Fig2_true-termination-modif2.c,c_bench_term/PodelskiRybalchenko-LICS2004-Fig2_true-termination-modif2.c,,2025-12-18T12:42:53.668693,,,error,,,,,,LLM returned non-JSON response
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.c,c_bench_term/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.c,5c85865836f54098b719fb67311e851c,2025-12-18T12:43:13.540608,19.87,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124313_5c85865836f54098b719fb67311e851c.json,
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow.c,bfa45a39791a4d309ee5485ac9847c45,2025-12-18T12:44:41.060205,87.52,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124441_bfa45a39791a4d309ee5485ac9847c45.json,
ChenFlurMukhopadhyay-SAS2012-Ex1.02_false-no-overflow.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.02_false-no-overflow.c,8ffd9c05a7b64ff985dda655373416f1,2025-12-18T12:45:07.721248,26.66,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124507_8ffd9c05a7b64ff985dda655373416f1.json,
for_bounded_loop1_false-unreach-call_true-termination-simplified.c,c_bench_term/for_bounded_loop1_false-unreach-call_true-termination-simplified.c,fa8b2a827e894eada7cdfc4cd7442eb1,2025-12-18T12:45:30.060648,22.34,2,terminating,0.0,,n - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124530_fa8b2a827e894eada7cdfc4cd7442eb1.json,
determ_term_8.c,c_bench_term/determ_term_8.c,fadfd8252d384a0c8514913678fae15e,2025-12-18T12:46:23.447866,53.39,3,terminating,0.0,,"(a, b, c, d, e, f)",Failed: Not decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124623_fadfd8252d384a0c8514913678fae15e.json,
term_16.c,c_bench_term/term_16.c,88384c565b5a434aa0f5e8da7dd8c2c8,2025-12-18T12:47:41.465868,78.02,3,terminating,0.0,,x - 50 * y,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124741_88384c565b5a434aa0f5e8da7dd8c2c8.json,
AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.c,c_bench_term/AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.c,7fcd8ac251b340b487fdf7da59976b85,2025-12-18T12:48:37.156852,55.69,3,terminating,0.0,,"(x, n - y)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_124837_7fcd8ac251b340b487fdf7da59976b85.json,
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_false-no-overflow.c,c_bench_term/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_false-no-overflow.c,,2025-12-18T12:49:46.320197,,,error,,,,,,LLM returned non-JSON response
Masse-VMCAI2014-Fig1a_true-termination.c,c_bench_term/Masse-VMCAI2014-Fig1a_true-termination.c,495497c4d7dd4fa7993d85768d95a251,2025-12-18T12:50:36.516540,50.20,3,terminating,0.0,,"(a, b >= 0 ? 1 : 0)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125036_495497c4d7dd4fa7993d85768d95a251.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c,c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c,c596dfab80764f6da3f9c3bf681754c4,2025-12-18T12:51:05.223114,28.71,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125105_c596dfab80764f6da3f9c3bf681754c4.json,
Copenhagen_disj_true-termination_true-valid-memsafety.c,c_bench_term/Copenhagen_disj_true-termination_true-valid-memsafety.c,7a0eb728314046998e2565da9d3ec7fb,2025-12-18T12:52:49.835188,104.61,3,terminating,0.0,,"(x, y)",Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125249_7a0eb728314046998e2565da9d3ec7fb.json,
Masse-VMCAI2014-Fig1b_true-termination.c,c_bench_term/Masse-VMCAI2014-Fig1b_true-termination.c,31e3f47a7a09470ca2daa1202d46460a,2025-12-18T12:53:27.150027,37.31,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125327_31e3f47a7a09470ca2daa1202d46460a.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c,80888c84641d47cca48790a2c9acb505,2025-12-18T12:53:55.568451,28.42,3,terminating,0.0,,x - y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125355_80888c84641d47cca48790a2c9acb505.json,
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c,c_bench_term/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c,18027e44668e48b5962822cf7bee77b3,2025-12-18T12:54:11.379944,15.81,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125411_18027e44668e48b5962822cf7bee77b3.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c,c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c,478aed9123ce47c7a110dd0848ae039c,2025-12-18T12:54:56.423401,45.04,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125456_478aed9123ce47c7a110dd0848ae039c.json,
nonlin_mod_term_2.c,c_bench_term/nonlin_mod_term_2.c,d49c3600a6714b18b0e0caf669b788cc,2025-12-18T12:55:24.263388,27.84,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125524_d49c3600a6714b18b0e0caf669b788cc.json,
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version2.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version2.c,c6d8369a8b37439b9fc73fbd8adc33e6,2025-12-18T12:56:28.340890,64.08,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125628_c6d8369a8b37439b9fc73fbd8adc33e6.json,
McCarthyIterative_true-termination_true-no-overflow.c,c_bench_term/McCarthyIterative_true-termination_true-no-overflow.c,2e344954c6d44dfbbc9e88c890687ead,2025-12-18T12:57:10.298300,41.96,3,terminating,0.0,,"(c, 101 - x)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125710_2e344954c6d44dfbbc9e88c890687ead.json,
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c,c_bench_term/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c,e9ee4b86e57441c0bb4ea07e8170a622,2025-12-18T12:57:26.525244,16.23,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125726_e9ee4b86e57441c0bb4ea07e8170a622.json,
Pure3Phase_false-no-overflow.c,c_bench_term/Pure3Phase_false-no-overflow.c,10f4c039da7b4e03b42e9a64e06b4482,2025-12-18T12:59:44.641121,138.12,3,terminating,0.0,,null,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_125944_10f4c039da7b4e03b42e9a64e06b4482.json,
c.07_true-termination_true-no-overflow.c,c_bench_term/c.07_true-termination_true-no-overflow.c,71985370faf84ec6b34adbd4b88ea54a,2025-12-18T13:00:39.061884,54.42,3,terminating,0.0,,"(k - j, i)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130039_71985370faf84ec6b34adbd4b88ea54a.json,
genady_true-termination_true-no-overflow.c,c_bench_term/genady_true-termination_true-no-overflow.c,c589f1d87a244e83a5190ddab2c0ade5,2025-12-18T13:00:57.673736,18.61,2,terminating,0.0,,i - j,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130057_c589f1d87a244e83a5190ddab2c0ade5.json,
term_05.c,c_bench_term/term_05.c,2e1becaefec044519ac10b5880f00c1d,2025-12-18T13:02:22.994998,85.32,3,terminating,0.0,,null,Failed: Not Terminating,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130222_2e1becaefec044519ac10b5880f00c1d.json,
b.11_true-termination_true-no-overflow-simpl.c,c_bench_term/b.11_true-termination_true-no-overflow-simpl.c,56711d6582104d8b9903e1ecc53a4186,2025-12-18T13:02:42.081011,19.09,2,terminating,0.0,,x + y,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130242_56711d6582104d8b9903e1ecc53a4186.json,
CookSeeZuleger-TACAS2013-Fig7a-true-termination_true-no-overflow.c,c_bench_term/CookSeeZuleger-TACAS2013-Fig7a-true-termination_true-no-overflow.c,40b2c989b2454e77b83bb64bf19f3768,2025-12-18T13:04:11.922597,89.84,3,terminating,0.0,,"(x + y, d)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130411_40b2c989b2454e77b83bb64bf19f3768.json,
term_07.c,c_bench_term/term_07.c,5e2b5b8401c74e298731a99ec327e92c,2025-12-18T13:04:52.233553,40.31,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130452_5e2b5b8401c74e298731a99ec327e92c.json,
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination-version1.c,c_bench_term/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination-version1.c,9a1e6e88d3e2464bb36937003a5bed01,2025-12-18T13:05:35.454733,43.22,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130535_9a1e6e88d3e2464bb36937003a5bed01.json,
term_21.c,c_bench_term/term_21.c,797d925ab2dd4ae6b9e347c7d0109e9c,2025-12-18T13:06:27.618169,52.16,3,terminating,0.0,,null,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130627_797d925ab2dd4ae6b9e347c7d0109e9c.json,
nonlin_mult_term_3.c,c_bench_term/nonlin_mult_term_3.c,f462da0c99854169bf5dce2e009bd6f9,2025-12-18T13:08:54.712166,147.09,3,terminating,0.0,,null,"Error: File ""/tmp/tmpnp0sn819.py"", line 166
    # x starts > 1, y>1, z>1, so
IndentationError: expected an indented block after 'else' statement on line 37...",/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130854_f462da0c99854169bf5dce2e009bd6f9.json,
term_12.c,c_bench_term/term_12.c,9c438ec11c4442e1adc8cd5bfdb5b9ba,2025-12-18T13:09:26.592739,31.88,3,terminating,0.0,,i + j,Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_130926_9c438ec11c4442e1adc8cd5bfdb5b9ba.json,
Masse-VMCAI2014-Fig1b_true-termination-version-2.c,c_bench_term/Masse-VMCAI2014-Fig1b_true-termination-version-2.c,1c699f1347754e3590e157b7d923c084,2025-12-18T13:10:06.390015,39.80,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131006_1c699f1347754e3590e157b7d923c084.json,
term_20.c,c_bench_term/term_20.c,1b3e8a7c47f14380b8c7a77268ccfe91,2025-12-18T13:10:38.517142,32.13,3,terminating,0.0,,100 - x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131038_1b3e8a7c47f14380b8c7a77268ccfe91.json,
Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety.c,c_bench_term/Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety.c,8c871d4b2a1a4a2d887e7b23d6f5d2ab,2025-12-18T13:11:22.330065,43.81,2,terminating,0.0,,"(x, y)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131122_8c871d4b2a1a4a2d887e7b23d6f5d2ab.json,
Singapore_false-no-overflow.c,c_bench_term/Singapore_false-no-overflow.c,9b42075607364f3181e9ac73e78ff449,2025-12-18T13:12:00.999105,38.67,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131200_9b42075607364f3181e9ac73e78ff449.json,
nonlin_mult_term_9.c,c_bench_term/nonlin_mult_term_9.c,a37e514e40e04a71988962b81378e225,2025-12-18T13:12:27.566308,26.57,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131227_a37e514e40e04a71988962b81378e225.json,
transform_1.c,c_bench_term/transform_1.c,6e71aa6170934c0f9d9a9e5b12cc9f88,2025-12-18T13:13:07.330305,39.76,3,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131307_6e71aa6170934c0f9d9a9e5b12cc9f88.json,
nonlin_mod_term_1.c,c_bench_term/nonlin_mod_term_1.c,6a651a62c0cc44aa86997097d470d84f,2025-12-18T13:13:36.845658,29.52,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131336_6a651a62c0cc44aa86997097d470d84f.json,
