file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x + 2,Supporting invariants [1*main::y - 4 >= 0],Non-termination arguments:,1.038s,0.294s,3.410s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x + 3,Supporting invariants [-1*main::y + 1*main::x - 3 > 0],Non-termination arguments:,5.152s,4.400s,12.230s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x + 1,Supporting invariants [1*main::y >= 0],Non-termination arguments:,1.045s,0.288s,3.430s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 3*main::x + 2,Supporting invariants [1*main::y - 1 >= 0],Non-termination arguments:,1.089s,0.341s,3.650s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 3*main::x + 2,Supporting invariants [-1*main::z + 1*main::y >= 0],Non-termination arguments:,1.128s,0.375s,3.730s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c
Incorrect_Initialization_4_T.c,lasso,TRUE,"Ranking function f(main::rehash, main::r) = 1*main::rehash - 1*main::r; Ranking function f(main::rehash, main::r) = 1*main::rehash - 131071*main::r; Ranking function f(main::i, main::h) = -131072*main::i + 131073*main::h; Ranking function f(main::i, main::r) = -1*main::i + 65534*main::r","Supporting invariants [1*main::rehash > 0]; Supporting invariants [1*main::rehash > 0]; Supporting invariants [1*main::r - 1 >= 0, 131073*main::h - 131072*main::hash > 0]; Supporting invariants [1*main::r - 1 >= 0, 65534*main::r - 1*main::hash >= 0]",Non-termination arguments:,2.615s,1.847s,6.310s,278MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Incorrect_Initialization_4_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Incorrect_Initialization_4_T.c
Incorrect_Update_for_Loop_Iterator_1_T.c,lasso,TRUE,,,Non-termination arguments:,0.863s,0.111s,2.750s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Incorrect_Update_for_Loop_Iterator_1_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Incorrect_Update_for_Loop_Iterator_1_T.c
IntPath.c,lasso,TRUE,,,Non-termination arguments:,0.847s,0.098s,2.720s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/IntPath.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/IntPath.c
KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c,lasso,TRUE,Ranking function f(main::i) = -3*main::i + 767; Ranking function f(main::i) = -3*main::i + 767,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.112s,0.374s,3.680s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c
LeikeHeizmann-TACAS2014-Ex1_true-termination.c,lasso,TRUE,Ranking function f(main::q) = 1*main::q,Supporting invariants [],Non-termination arguments:,1.081s,0.338s,3.600s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-TACAS2014-Ex1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/LeikeHeizmann-TACAS2014-Ex1_true-termination.c
LeikeHeizmann-TACAS2014-Ex7_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.180s,0.430s,4.090s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-TACAS2014-Ex7_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/LeikeHeizmann-TACAS2014-Ex7_true-termination.c
LeikeHeizmann-TACAS2014-Ex9_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.884s,0.107s,2.810s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-TACAS2014-Ex9_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/LeikeHeizmann-TACAS2014-Ex9_true-termination.c
LeikeHeizmann-TACAS2014-Fig1_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.134s,0.393s,3.890s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-TACAS2014-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/LeikeHeizmann-TACAS2014-Fig1_true-termination.c
MADWiFi-encode_ie_ok.c,lasso,TRUE,"Ranking function f(main::ielen, main::i) = 1*main::ielen - 1*main::i",Supporting invariants [1*main::bufsize > 0],Non-termination arguments:,1.180s,0.417s,3.770s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MADWiFi-encode_ie_ok.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/invgen/MADWiFi-encode_ie_ok.c
MADWiFi-encode_ie_ok_true-unreach-call_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.859s,0.103s,2.810s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MADWiFi-encode_ie_ok_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-invgen/MADWiFi-encode_ie_ok_true-unreach-call_true-termination.c
MAP-CPA-example_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::a) = -3*main::a + 62,Supporting invariants [],Non-termination arguments:,1.226s,0.487s,4.060s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MAP-CPA-example_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/MAP-CPA-example_VeriMAP_true.c
MAP-forward_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::b, main::n) = -1*main::b + 3*main::n",Supporting invariants [-1*main::b + 3*main::i >= 0],Non-termination arguments:,1.156s,0.416s,4.140s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MAP-forward_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/MAP-forward_VeriMAP_true.c
Masse-VMCAI2014-Fig1a_true-termination.c,lasso,TRUE,"Ranking function f(main::b) = 1*main::b + 1; Ranking function f(main::a) = 3*main::a + 2; Ranking function f(main::b, main::a) = 2*main::b + 3*main::a",Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::b > 0],Non-termination arguments:,1.637s,0.886s,5.680s,274MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Masse-VMCAI2014-Fig1a_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Masse-VMCAI2014-Fig1a_true-termination.c
McCarthy91_Iteration_true-termination.c,lasso,TRUE,Ranking function f(main::n) = -1*main::n + 111; Ranking function f(main::c) = 1*main::c,Supporting invariants [1*main::c > 0]; Supporting invariants [],Non-termination arguments:,4.657s,3.896s,9.410s,531MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/McCarthy91_Iteration_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Ton_Chanh_15/McCarthy91_Iteration_true-termination.c
McCarthyIterative.c,lasso,TRUE,Ranking function f(main::x) = -1*main::x + 111; Ranking function f(main::c) = 1*main::c,Supporting invariants []; Supporting invariants [],Non-termination arguments:,4.809s,4.042s,9.630s,540MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/McCarthyIterative.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/McCarthyIterative.c
MenloPark_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [-1*main::z + 2*main::y - 3 >= 0],Non-termination arguments:,1.324s,0.584s,4.370s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MenloPark_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/MenloPark_true-termination.c
MinusBuiltIn.c,lasso,TRUE,,,Non-termination arguments:,0.846s,0.095s,2.750s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MinusBuiltIn.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/MinusBuiltIn.c
MinusMin.c,lasso,TRUE,"Ranking function f(main::x, main::min, main::res) = -4*main::x + 4*main::min - 3*main::res + 2","Supporting invariants [1*main::y - 1*main::x >= 0, 4*main::y - 4*main::x - 3*main::res >= 0]",Non-termination arguments:,1.183s,0.432s,3.990s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MinusMin.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/MinusMin.c
Mysore_true-termination.c,lasso,TRUE,"Ranking function f(main::c, main::x) = 5*main::c + 4*main::x",Supporting invariants [1*main::c - 2 >= 0],Non-termination arguments:,1.110s,0.353s,3.590s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Mysore_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Mysore_true-termination.c
NetBSD_g_Ctoc.c,lasso,TRUE,,,Non-termination arguments:,0.832s,0.095s,2.670s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NetBSD_g_Ctoc.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/invgen/NetBSD_g_Ctoc.c
NetBSD_loop.c,lasso,TRUE,"Ranking function f(main::bound_off, main::glob2_p_off) = 1*main::bound_off - 1*main::glob2_p_off + 1",Supporting invariants [1*main::bound_off - 1*main::glob2_pathlim_off >= 0],Non-termination arguments:,1.187s,0.436s,4.210s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NetBSD_loop.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/invgen/NetBSD_loop.c
NetBSD_loop_int.c,lasso,TRUE,,,Non-termination arguments:,0.857s,0.099s,2.670s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NetBSD_loop_int.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/invgen/NetBSD_loop_int.c
NetBSD_loop_true-unreach-call_true-termination.c,lasso,TRUE,"Ranking function f(main::glob2_pathlim_off, main::glob2_p_off) = 2147483649*main::glob2_pathlim_off - 2147483649*main::glob2_p_off + 4294967294",Supporting invariants [],Non-termination arguments:,1.205s,0.455s,4.150s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NetBSD_loop_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-invgen/NetBSD_loop_true-unreach-call_true-termination.c
NoriSharma-FSE2013-Fig7_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.867s,0.109s,2.750s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NoriSharma-FSE2013-Fig7_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/NoriSharma-FSE2013-Fig7_true-termination.c
Nyala-2lex_true-termination.c,lasso,TRUE,Ranking function f(main::y) = 1*main::y; Ranking function f(main::x) = 2*main::x + 1,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.105s,0.348s,3.340s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Nyala-2lex_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Nyala-2lex_true-termination.c
Overflow.c,lasso,TRUE,Ranking function f(main::i) = -3*main::i + 6442450943,Supporting invariants [],Non-termination arguments:,1.007s,0.256s,3.270s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Overflow.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Overflow.c
Parallel_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 3*main::x + 2; Ranking function f(main::y) = 3*main::y + 2,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.199s,0.451s,4.010s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Parallel_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Parallel_true-termination.c
PastaA10.c,lasso,TRUE,,,Non-termination arguments:,0.893s,0.117s,2.810s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA10.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA10.c
PastaA4.c,lasso,TRUE,,,Non-termination arguments:,0.844s,0.099s,2.690s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA4.c
PastaA5.c,lasso,TRUE,,,Non-termination arguments:,0.840s,0.099s,2.650s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA5.c
PastaA6.c,lasso,TRUE,Ranking function f(main::z) = -1*main::z,Supporting invariants [1*main::y - 1*main::x >= 0],Non-termination arguments:,1.056s,0.311s,3.380s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA6.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA6.c
PastaA7.c,lasso,TRUE,,,Non-termination arguments:,0.832s,0.095s,2.710s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA7.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA7.c
PastaA8.c,lasso,TRUE,,,Non-termination arguments:,0.862s,0.099s,2.690s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA8.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA8.c
PastaB1.c,lasso,TRUE,,,Non-termination arguments:,0.829s,0.096s,2.660s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB1.c
PastaB11.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x; Ranking function f(main::y) = 1*main::y,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.278s,0.510s,4.220s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB11.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB11.c
PastaB2.c,lasso,TRUE,,,Non-termination arguments:,0.854s,0.096s,2.790s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB2.c
PastaB3.c,lasso,TRUE,,,Non-termination arguments:,0.838s,0.094s,2.580s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB3.c
PastaB4.c,lasso,TRUE,,,Non-termination arguments:,0.841s,0.094s,2.660s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB4.c
PastaB6.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.050s,0.306s,3.470s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB6.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB6.c
PastaB7.c,lasso,TRUE,,,Non-termination arguments:,0.845s,0.096s,2.710s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaB7.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaB7.c
PastaC3.c,lasso,TRUE,,,Non-termination arguments:,0.858s,0.105s,2.740s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaC3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaC3.c
PastaC7.c,lasso,TRUE,"Ranking function f(main::k, main::j) = 3*main::k - 3*main::j + 4",Supporting invariants [],Non-termination arguments:,1.179s,0.375s,3.840s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaC7.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaC7.c
PastaC9.c,lasso,TRUE,Ranking function f(main::y) = 1*main::y; Ranking function f(main::x) = 1*main::x,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.433s,0.674s,4.880s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaC9.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaC9.c
Piecewise_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.867s,0.106s,2.740s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Piecewise_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Piecewise_true-termination.c
PlusSwap.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.192s,0.436s,4.000s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PlusSwap.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PlusSwap.c
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.094s,0.359s,3.690s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.174s,0.396s,4.040s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c
PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c,lasso,TRUE,Ranking function f(main::y) = 3*main::y + 2,Supporting invariants [],Non-termination arguments:,0.997s,0.252s,3.140s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c
PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.097s,0.341s,3.540s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c
PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.856s,0.107s,2.700s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c
Pure2Phase_true-termination.c,lasso,TRUE,Ranking function f(main::y) = 1*main::y; Ranking function f(main::z) = 1*main::z + 1,Supporting invariants []; Supporting invariants [-1*main::y > 0],Non-termination arguments:,1.310s,0.557s,4.270s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Pure2Phase_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Pure2Phase_true-termination.c
Singapore_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.856s,0.101s,2.670s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Singapore_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Ton_Chanh_15/Singapore_true-termination.c
Stockholm_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x + 1,Supporting invariants [2*main::b - 2*main::a + 1 > 0],Non-termination arguments:,1.064s,0.306s,3.470s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Stockholm_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Stockholm_true-termination.c
