file,result,has_error,error_detail,exit_code,result_source,time_taken,full_log,ultimate_log,processed_time,path,Datasets,spec,architecture,timeout,enbale_fulloutput,ultimate_root,command
NoriSharma-FSE2013-Fig8_true-termination.c,YES,0,,0,stdout_stderr,4.26,Results/ultimate/ultiouts/c_term/NoriSharma-FSE2013-Fig8_true-termination.c-ultimate-svtermprp.log,,2026-01-22 18:22:02,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/NoriSharma-FSE2013-Fig8_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/NoriSharma-FSE2013-Fig8_true-termination.c
Nyala-2lex_true-termination.c,YES,0,,0,stdout_stderr,4.21,Results/ultimate/ultiouts/c_term/Nyala-2lex_true-termination.c-ultimate-svtermprp.log,,2026-01-22 18:22:07,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/Nyala-2lex_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/Nyala-2lex_true-termination.c
Overflow.c,YES,0,,0,stdout_stderr,3.75,Results/ultimate/ultiouts/c_term/Overflow.c-ultimate-svtermprp.log,,2026-01-22 18:22:10,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/Overflow.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/Overflow.c
Parallel_true-termination.c,YES,0,,0,stdout_stderr,3.80,Results/ultimate/ultiouts/c_term/Parallel_true-termination.c-ultimate-svtermprp.log,,2026-01-22 18:22:14,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/Parallel_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/Parallel_true-termination.c
PastaA1.c,YES,0,,0,stdout_stderr,4.48,Results/ultimate/ultiouts/c_term/PastaA1.c-ultimate-svtermprp.log,,2026-01-22 18:22:19,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA1.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA1.c
PastaA10.c,YES,0,,0,stdout_stderr,4.76,Results/ultimate/ultiouts/c_term/PastaA10.c-ultimate-svtermprp.log,,2026-01-22 18:22:23,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA10.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA10.c
PastaA4.c,YES,0,,0,stdout_stderr,3.72,Results/ultimate/ultiouts/c_term/PastaA4.c-ultimate-svtermprp.log,,2026-01-22 18:22:27,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA4.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA4.c
PastaA5.c,YES,0,,0,stdout_stderr,3.71,Results/ultimate/ultiouts/c_term/PastaA5.c-ultimate-svtermprp.log,,2026-01-22 18:22:31,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA5.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA5.c
PastaA6.c,YES,0,,0,stdout_stderr,3.80,Results/ultimate/ultiouts/c_term/PastaA6.c-ultimate-svtermprp.log,,2026-01-22 18:22:35,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA6.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA6.c
PastaA7.c,YES,0,,0,stdout_stderr,3.78,Results/ultimate/ultiouts/c_term/PastaA7.c-ultimate-svtermprp.log,,2026-01-22 18:22:38,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA7.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA7.c
PastaA8.c,YES,0,,0,stdout_stderr,3.76,Results/ultimate/ultiouts/c_term/PastaA8.c-ultimate-svtermprp.log,,2026-01-22 18:22:42,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA8.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA8.c
PastaA9.c,YES,0,,0,stdout_stderr,3.86,Results/ultimate/ultiouts/c_term/PastaA9.c-ultimate-svtermprp.log,,2026-01-22 18:22:46,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaA9.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaA9.c
PastaB1.c,YES,0,,0,stdout_stderr,3.82,Results/ultimate/ultiouts/c_term/PastaB1.c-ultimate-svtermprp.log,,2026-01-22 18:22:50,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB1.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB1.c
PastaB11.c,YES,0,,0,stdout_stderr,4.20,Results/ultimate/ultiouts/c_term/PastaB11.c-ultimate-svtermprp.log,,2026-01-22 18:22:54,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB11.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB11.c
PastaB14.c,YES,0,,0,stdout_stderr,3.78,Results/ultimate/ultiouts/c_term/PastaB14.c-ultimate-svtermprp.log,,2026-01-22 18:22:58,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB14.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB14.c
PastaB15.c,YES,0,,0,stdout_stderr,4.14,Results/ultimate/ultiouts/c_term/PastaB15.c-ultimate-svtermprp.log,,2026-01-22 18:23:02,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB15.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB15.c
PastaB16.c,YES,0,,0,stdout_stderr,4.02,Results/ultimate/ultiouts/c_term/PastaB16.c-ultimate-svtermprp.log,,2026-01-22 18:23:06,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB16.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB16.c
PastaB17.c,YES,0,,0,stdout_stderr,4.10,Results/ultimate/ultiouts/c_term/PastaB17.c-ultimate-svtermprp.log,,2026-01-22 18:23:10,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB17.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB17.c
PastaB2.c,YES,0,,0,stdout_stderr,3.72,Results/ultimate/ultiouts/c_term/PastaB2.c-ultimate-svtermprp.log,,2026-01-22 18:23:14,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB2.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB2.c
PastaB3.c,YES,0,,0,stdout_stderr,3.77,Results/ultimate/ultiouts/c_term/PastaB3.c-ultimate-svtermprp.log,,2026-01-22 18:23:18,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB3.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB3.c
PastaB4.c,YES,0,,0,stdout_stderr,3.77,Results/ultimate/ultiouts/c_term/PastaB4.c-ultimate-svtermprp.log,,2026-01-22 18:23:21,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB4.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB4.c
PastaB6.c,YES,0,,0,stdout_stderr,3.68,Results/ultimate/ultiouts/c_term/PastaB6.c-ultimate-svtermprp.log,,2026-01-22 18:23:25,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB6.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB6.c
PastaB7.c,YES,0,,0,stdout_stderr,3.75,Results/ultimate/ultiouts/c_term/PastaB7.c-ultimate-svtermprp.log,,2026-01-22 18:23:29,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaB7.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaB7.c
PastaC1.c,YES,0,,0,stdout_stderr,4.97,Results/ultimate/ultiouts/c_term/PastaC1.c-ultimate-svtermprp.log,,2026-01-22 18:23:34,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaC1.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaC1.c
PastaC2.c,YES,0,,0,stdout_stderr,4.34,Results/ultimate/ultiouts/c_term/PastaC2.c-ultimate-svtermprp.log,,2026-01-22 18:23:38,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaC2.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaC2.c
PastaC3.c,YES,0,,0,stdout_stderr,4.34,Results/ultimate/ultiouts/c_term/PastaC3.c-ultimate-svtermprp.log,,2026-01-22 18:23:42,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaC3.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaC3.c
PastaC7.c,YES,0,,0,stdout_stderr,3.97,Results/ultimate/ultiouts/c_term/PastaC7.c-ultimate-svtermprp.log,,2026-01-22 18:23:46,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaC7.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaC7.c
PastaC9.c,YES,0,,0,stdout_stderr,4.47,Results/ultimate/ultiouts/c_term/PastaC9.c-ultimate-svtermprp.log,,2026-01-22 18:23:51,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PastaC9.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PastaC9.c
Piecewise_true-termination.c,YES,0,,0,stdout_stderr,5.00,Results/ultimate/ultiouts/c_term/Piecewise_true-termination.c-ultimate-svtermprp.log,,2026-01-22 18:23:56,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/Piecewise_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/Piecewise_true-termination.c
PlusSwap.c,YES,0,,0,stdout_stderr,3.85,Results/ultimate/ultiouts/c_term/PlusSwap.c-ultimate-svtermprp.log,,2026-01-22 18:24:00,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PlusSwap.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PlusSwap.c
PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,YES,0,,0,stdout_stderr,4.50,Results/ultimate/ultiouts/c_term/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c-ultimate-svtermprp.log,,2026-01-22 18:24:04,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c
