file,SVMRresult,svmr_statuses,result_2ls,2ls_time,irank_result,irank_time,cpalasso25_result,cpalasso25_time,cpageneral25_result,cpageneral25_time,cpalasso260122result,cpalasso260122time,cpageneral260122result,cpageneral260122time,AProVEonline24,Ultimate-online,AProVEonline25,MuVal-online,Ultimate260122_result,Ultimate260122_time_taken,ET+CPAlasso25,loop_type,loops_count,loops_depth,loop_condition_variables_count,has_break,loop_condition_always_true,initial_sat_condition,array_operator,pointer_operator,lines,language,program_type,recur_type,SVMR_is_term,CPA_is_term,Combo_is_term
svcomp_java_Break.c,failed,Failed,Terminate,0.21,Terminate,1.033479452,Terminate,7.76,Terminate,6.35,Terminate,3.92,Terminate,1.27,Terminate,Terminate,Terminate,Terminate,Terminate,3.78,Terminate,Linear,1,1,0,True,True,True,False,False,10,C,loop,,False,True,True
Piecewise_true-termination.c,Terminate,TERMINATE,Unknown,0.32,Terminate,31.30021977,Terminate,3.29,Terminate,4.25,Terminate,1.64,Terminate,1.62,Terminate,Terminate,Terminate,Terminate,Terminate,5.0,Terminate,Linear,1,1,2,False,False,True,False,True,32,C,loop,,True,True,True
HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c,Terminate,TERMINATE,Terminate,0.18,Terminate,1.932519674,Terminate,2.49,Terminate,3.18,Terminate,1.38,Terminate,1.46,Terminate,Terminate,Terminate,Terminate,Terminate,3.87,Terminate,Linear,1,1,1,True,False,True,False,False,25,C,loop,,True,True,True
Singapore_true-termination.c,failed,Failed,Unknown,0.49,Unknown,4.931873083,Terminate,3.31,Terminate,6.26,Terminate,1.56,Terminate,1.62,timeout,Terminate,timeout,Terminate,Terminate,4.08,Terminate,Linear,1,1,1,False,False,True,False,False,23,C,loop,,False,True,True
Et1.c,Unknown,Unknown,Unknown,0.86,Terminate,1.933134079,Terminate,3.71,Terminate,5.26,Terminate,1.8,Terminate,1.82,Terminate,Terminate,Terminate,Terminate,Terminate,4.11,Terminate,Linear,1,1,2,False,False,True,False,False,17,C,loop,,False,True,True
svcomp_a.08-alloca.c,Terminate,TERMINATE,Failed,0.23,Failed,0.47321105,Unknown,3.81,Unknown,3.95,Unknown,1.76,Unknown,292.37,Terminate,Terminate,Terminate,Terminate,Terminate,4.02,Terminate,Linear,1,1,2,False,False,True,False,True,23,C,loop,,True,False,True
svcomp_ex1.c,failed,Failed,Terminate,0.2,Terminate,1.16191411,Terminate,2.97,Terminate,3.46,Terminate,1.42,Terminate,1.51,Terminate,Terminate,Terminate,Terminate,Terminate,4.17,Terminate,Linear,1,1,1,False,False,True,False,True,15,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c,Unknown,Unknown,Unknown,0.15,Unknown,10.9145484,Terminate,3.08,TIMEOUT,300.04,Terminate,1.63,Terminate,1.7,Terminate,Terminate,Terminate,Terminate,Terminate,4.61,Terminate,Linear,1,1,2,False,False,True,False,False,32,C,loop,,False,True,True
Copenhagen_disj_true-termination.c,failed,Failed,Unknown,2.27,Terminate,6.587093115,Terminate,3.64,Unknown,275.55,Terminate,1.66,Terminate,1.71,Terminate,Terminate,Terminate,Terminate,Unknown,10.37,Terminate,Linear,1,1,2,False,False,True,False,False,22,C,loop,,False,True,True
svcomp_easySum.c,Unknown,Unknown,Terminate,0.24,Terminate,1.551195145,Terminate,2.9,Terminate,3.48,Terminate,1.39,Terminate,1.5,Terminate,Terminate,Terminate,Terminate,Terminate,3.79,Terminate,Linear,1,1,2,False,False,True,False,False,14,C,loop,,False,True,True
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c,Unknown,Unknown,Unknown,1.4,Terminate,19.31399202,Terminate,5.02,Terminate,6.21,Terminate,2.19,Terminate,2.49,Terminate,Terminate,Terminate,Terminate,Terminate,7.45,Terminate,Linear,1,1,2,False,False,True,False,True,28,C,loop,,False,True,True
ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c,failed,Failed,Unknown,2.26,Terminate,1.500894785,Terminate,2.52,Terminate,6.33,Terminate,1.54,Nonterminate,1.24,Terminate,Terminate,Terminate,Terminate,Terminate,3.92,Terminate,Linear,1,1,2,False,False,True,False,True,32,C,loop,,False,True,True
PastaC2.c,failed,Failed,Unknown,0.46,Terminate,2.747471571,Terminate,3.6,Terminate,4.05,Terminate,1.64,Terminate,1.97,Terminate,Terminate,Terminate,Terminate,Terminate,4.34,Terminate,Nested,2,2,2,False,False,True,False,False,20,C,loop,,False,True,True
GulavaniGulwani-CAV2008-Fig1a_true-termination.c,failed,Failed,Terminate,0.16,Terminate,3.352276325,Terminate,3.42,Unknown,266.11,Terminate,1.61,Terminate,1.63,Terminate,Terminate,Terminate,Terminate,Terminate,4.62,Terminate,Linear,1,1,2,False,False,True,False,False,28,C,loop,,False,True,True
svcomp_openbsd_cstrlen_alloca.c,Terminate,TERMINATE,Failed,0.24,Failed,0.344103813,Unknown,2.95,Unknown,3.03,Unknown,1.38,Unknown,269.15,Terminate,Unknown,Terminate,timeout,Unknown,7.32,Terminate,Linear,1,1,1,False,False,True,True,True,29,C,loop,,True,False,True
PastaA7.c,Unknown,Unknown,Terminate,0.26,Terminate,1.901131392,Terminate,2.27,Terminate,2.76,Terminate,1.39,Terminate,1.47,Terminate,Terminate,Terminate,Terminate,Terminate,3.78,Terminate,Linear,1,1,3,False,False,True,False,True,19,C,loop,,False,True,True
svcomp_java_LogBuiltIn.c,Unknown,Unknown,Terminate,0.39,Terminate,1.565745592,Terminate,23.43,Unknown,265.17,Terminate,10.46,Terminate,10.02,Terminate,Terminate,Terminate,Terminate,Terminate,3.76,Terminate,Linear,1,1,1,False,False,True,False,False,20,C,loop,,False,True,True
nondet_ll_traverse.c,Terminate,TERMINATE,Unknown,1.17,Failed,0.466519356,Unknown,3.87,Unknown,4.06,Unknown,1.76,Unknown,290.87,Terminate,timeout,Terminate,timeout,Unknown,17.37,Terminate,Multiple,2,1,4,False,False,True,False,True,37,C,loop,,True,False,True
Benghazi_true-termination.c,failed,Failed,Failed,300.11,Terminate,1.970355511,Terminate,3.41,Terminate,3.6,Terminate,1.58,Terminate,1.71,Terminate,Terminate,Terminate,Terminate,Terminate,4.04,Terminate,Linear,1,1,1,False,False,True,False,False,29,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-counterex1a_true-termination.c,Unknown,Unknown,Unknown,0.49,Terminate,196.665844,Terminate,7.76,Failed,298.41,Terminate,3.29,Terminate,3.22,Terminate,Terminate,Terminate,Terminate,Terminate,6.22,Terminate,Linear,1,1,3,False,False,True,False,True,30,C,loop,,False,True,True
Waldkirch_true-termination.c,Terminate,TERMINATE,Terminate,0.12,Terminate,0.901721239,Terminate,2.73,Terminate,3.13,Terminate,1.36,Terminate,1.22,Terminate,Terminate,Terminate,Terminate,Terminate,3.86,Terminate,Linear,1,1,1,False,False,True,False,False,19,C,loop,,True,True,True
easy2_true-termination.c,failed,Failed,Terminate,0.27,Terminate,1.115480185,Terminate,2.54,Unknown,267.58,Terminate,1.41,Terminate,1.53,Terminate,Terminate,Terminate,Terminate,Terminate,5.66,Terminate,Linear,1,1,1,False,False,True,False,False,26,C,loop,,False,True,True
Sequence.c,failed,Failed,Terminate,0.23,Terminate,1.350039005,Terminate,258.7,Terminate,260.33,Terminate,134.36,Terminate,1.6,Terminate,Terminate,Terminate,Terminate,Terminate,4.03,Terminate,Multiple,2,1,2,False,False,True,False,False,16,C,loop,,False,True,True
HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c,Unknown,Unknown,Terminate,0.11,Terminate,1.186808586,Terminate,2.83,Terminate,3.3,Terminate,1.37,Terminate,1.46,Terminate,Terminate,Terminate,Terminate,Terminate,3.79,Terminate,Linear,1,1,2,False,False,True,False,False,21,C,loop,,False,True,True
aaron3_true-termination.c,Unknown,Unknown,Unknown,0.4,Terminate,0.960868597,Terminate,2.83,Terminate,3.49,Terminate,1.43,Terminate,1.19,Terminate,Terminate,Terminate,timeout,Terminate,3.68,Terminate,Linear,1,1,4,False,False,False,False,True,27,C,loop,,False,True,True
svcomp_openbsd_cstpncpy_alloca.c,Terminate,TERMINATE,Failed,0.25,Failed,0.356109619,Unknown,4.4,Unknown,4.5,Unknown,2.0,Unknown,261.44,Terminate,Unknown,Terminate,Terminate,Unknown,10.95,Terminate,Nested,2,2,1,True,False,True,True,True,40,C,loop,,True,False,True
svcomp_c.02.c,failed,Failed,Terminate,0.43,Terminate,4.060259342,Terminate,3.68,Terminate,3.97,Terminate,1.69,Terminate,2.01,Terminate,Terminate,Terminate,Terminate,Terminate,4.12,Terminate,Nested,2,2,2,False,False,True,False,False,20,C,loop,,False,True,True
floppy_simpl3_false-unreach-call_true-termination.cil.c,Terminate,TERMINATE,Unknown,0.76,Failed,300.0,Terminate,2.6,Terminate,2.73,Terminate,1.61,Terminate,1.83,timeout,Unknown,timeout,Terminate,Terminate,6.53,Terminate,Linear,1,1,0,False,True,True,False,True,1501,C,loop,,True,True,True
svcomp_b.12.c,failed,Failed,Terminate,0.21,Terminate,12.48464584,Terminate,2.58,Terminate,3.08,Terminate,1.6,Terminate,1.63,Terminate,Terminate,Terminate,Terminate,Terminate,4.01,Terminate,Linear,1,1,1,False,False,True,False,False,23,C,loop,,False,True,True
svcomp_java_AG313.c,Terminate,TERMINATE,Terminate,0.26,Terminate,1.400640726,Unknown,2.82,Unknown,2.49,Unknown,1.43,Unknown,265.89,Terminate,Terminate,Terminate,Terminate,Terminate,3.68,Terminate,Linear,1,1,2,False,False,True,False,True,15,C,loop,,True,False,True
MenloPark_true-termination.c,Unknown,Unknown,Unknown,0.83,Terminate,1.644768238,Terminate,3.61,Terminate,3.74,Terminate,1.75,Terminate,1.78,Unknown,Terminate,timeout,Terminate,Terminate,3.85,Terminate,Linear,1,1,1,False,False,True,False,False,28,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination.c,failed,Failed,Terminate,0.2,Terminate,2.243287802,Terminate,3.55,Terminate,4.48,Terminate,1.59,Terminate,1.69,Terminate,Terminate,Terminate,Terminate,Terminate,4.55,Terminate,Linear,1,1,1,False,False,True,False,False,24,C,loop,,False,True,True
Stockholm_true-termination.c,Unknown,Unknown,Terminate,0.18,Terminate,1.902859926,Terminate,2.15,Terminate,2.64,Terminate,1.42,Terminate,1.45,Terminate,Terminate,Terminate,Terminate,Terminate,3.84,Terminate,Linear,1,1,1,False,False,True,False,False,23,C,loop,,False,True,True
WhileDecr.c,Terminate,TERMINATE,Terminate,0.1,Terminate,1.174720287,Terminate,2.74,Terminate,3.23,Terminate,1.36,Terminate,1.44,Terminate,Terminate,Terminate,Terminate,Terminate,3.92,Terminate,Linear,1,1,1,False,False,True,False,False,14,C,loop,,True,True,True
HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c,Unknown,Unknown,Unknown,0.62,Terminate,1.632233143,Terminate,2.82,Terminate,3.28,Terminate,1.41,Terminate,1.43,Terminate,Terminate,Terminate,Terminate,Terminate,3.89,Terminate,Linear,1,1,1,False,False,True,False,False,22,C,loop,,False,True,True
PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c,Terminate,TERMINATE,Unknown,0.32,Unknown,2.638544321,Unknown,2.79,Unknown,2.93,Unknown,1.35,Unknown,291.34,Terminate,Unknown,Terminate,Terminate,Unknown,6.66,Terminate,Linear,1,1,1,False,False,True,False,True,21,C,loop,,True,False,True
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c,Terminate,TERMINATE,Unknown,0.15,Terminate,5.021686554,Terminate,3.21,Terminate,3.86,Terminate,1.5,Terminate,1.63,Terminate,Terminate,Terminate,Terminate,Terminate,5.31,Terminate,Linear,1,1,2,False,False,True,False,False,25,C,loop,,True,True,True
PlusSwap.c,failed,Failed,Terminate,0.52,Terminate,1.214020491,Terminate,3.07,Terminate,3.35,Terminate,1.5,Terminate,1.55,Terminate,Terminate,Terminate,Terminate,Terminate,3.85,Terminate,Linear,1,1,1,False,False,True,False,False,24,C,loop,,False,True,True
Copenhagen_true-termination.c,failed,Failed,Terminate,0.45,Terminate,1.11929059,Terminate,2.98,Terminate,3.43,Terminate,1.42,Terminate,1.43,Terminate,Terminate,Terminate,Terminate,Terminate,4.19,Terminate,Linear,1,1,2,False,False,True,False,True,22,C,loop,,False,True,True
svcomp_twisted-alloca.c,failed,Failed,Failed,0.25,Failed,0.351254463,Unknown,6.22,Unknown,6.53,Unknown,3.28,Unknown,260.21,Terminate,Terminate,Terminate,Terminate,Terminate,19.24,Unknown,Multiple,2,1,3,False,False,True,False,True,34,C,loop,,False,False,False
svcomp_ChenFlurMukhopadhyay-2012SAS-Fig1_true-alloca.c,failed,Failed,Failed,0.24,Failed,0.347530365,Unknown,3.63,Unknown,3.96,Unknown,1.68,Nonterminate,1.39,Terminate,Terminate,Terminate,timeout,Terminate,4.18,Unknown,Linear,1,1,1,False,False,True,False,True,18,C,loop,,False,False,False
svcomp_GulwaniJainKoskinen-2009PLDI-Fig1_true-alloca.c,failed,Failed,Failed,0.24,Failed,0.482250452,Unknown,3.3,Unknown,3.82,Unknown,1.73,Unknown,280.05,Terminate,Terminate,Terminate,timeout,TIMEOUT,300.04,Unknown,Linear,1,1,3,False,False,True,False,True,23,C,loop,,False,False,False
svcomp_b.17-alloca.c,failed,Failed,Failed,0.24,Failed,0.341404438,Unknown,5.53,Unknown,7.2,Unknown,3.02,Nonterminate,1.41,Terminate,timeout,Terminate,Terminate,Terminate,30.24,Unknown,Nested,2,2,3,False,False,True,False,True,28,C,loop,,False,False,False
svcomp_openbsd_cbzero_alloca.c,Unknown,Unknown,Failed,0.25,Failed,0.344233751,Unknown,3.19,Unknown,3.22,Unknown,1.47,Unknown,271.51,Terminate,Unknown,Terminate,Terminate,Unknown,9.74,Unknown,Linear,1,1,1,False,False,True,False,True,30,C,loop,,False,False,False
svcomp_c.02-alloca.c,failed,Failed,Failed,0.24,Failed,0.346795082,Unknown,3.62,Unknown,3.65,Unknown,2.17,Unknown,287.7,Terminate,timeout,Terminate,Terminate,TIMEOUT,300.01,Unknown,Nested,2,2,2,False,False,True,False,True,27,C,loop,,False,False,False
